token_count,line_count,avg_line_length,nesting_depth,cyclomatic_complexity,num_functions,num_classes,num_branches,num_loops,num_comments,quality_score,issue_type
101.2554436441694,59.60905926362751,97.49156956507616,1,7,4,2,6,2,16.48817874933641,93.18861879391928,0
131.786937571955,35.34764480459768,93.01885933894678,6,4,2,3,9,6,17.342226461546055,79.36226594596502,0
317.5872022061824,55.23745244895751,64.4994170359719,3,10,4,0,8,3,32.72095324833086,71.30901892031086,1
54.547172425738054,59.91469529616968,110.51866304730687,4,14,5,7,11,5,24.53682949205224,71.40099581338465,1
154.40583100662553,242.4100632246141,34.268656185716424,5,9,3,5,5,2,32.091752039770924,99.87610689881384,0
189.5009442619521,11.921045462128026,69.80628663269886,1,8,8,2,8,7,12.111790580200688,78.44996650110687,0
19.51276995128171,33.81301741114825,58.00510292113329,4,13,2,4,6,6,33.745259879516,63.80369903150522,1
197.066604129922,78.12488758133647,40.732017495578376,4,5,3,7,10,1,8.668856319703197,79.32132718454415,0
47.39225039548329,120.82788014078854,105.88962365946969,4,12,7,1,4,7,57.60916764559403,42.88999126074158,2
23.452786175860847,100.59761609772332,90.23415429772697,2,6,7,1,7,5,27.666358880105154,92.3297723880569,0
604.7375587013862,285.11714676238466,104.14074515582473,6,9,9,1,6,5,74.18402908119644,75.45878459185712,0
684.1260684922345,159.77200851062244,71.65099973229441,10,9,7,3,7,4,36.71523026673373,72.6050563155656,1
340.46631456257535,82.43589821641699,109.55238655919246,3,13,5,3,4,6,26.16410069856072,95.70909446189904,1
82.65757199375166,25.16674284437198,82.31425268945588,1,7,6,2,4,5,15.21122613760289,100.0,0
30.55546300050125,60.942777700994064,65.83560998082656,3,6,5,2,11,4,22.04057390771793,95.20791044861842,2
240.55015261973236,119.21534022658658,60.83333703306883,7,5,8,1,6,5,76.23878812472198,66.58715024976969,1
126.01816851707967,182.99254823378467,20.512887001253894,2,13,4,3,2,5,98.17848397163516,100.0,0
36.03044679088973,322.23030832963957,114.93113910250811,4,9,4,1,9,5,17.190870734379413,75.43131099151593,0
146.70944562683002,94.00164149075381,111.52715506804273,2,4,4,3,7,5,12.388707868432588,100.0,0
16.998744288695818,75.8489434203549,167.82106694654544,4,10,5,1,16,6,8.407697765600863,81.56560816468401,0
490.08457747860473,2.785029591950907,69.96140886028657,2,12,11,1,11,5,98.36969343712715,81.4988213790579,0
69.89155536813722,8.483030744447863,59.996191931746175,4,12,7,1,13,2,17.19940048219613,86.03887289507412,0
227.25115971299607,17.972719690874648,28.956943322272927,4,7,4,3,9,4,130.8372961449226,84.39075581079376,0
84.70931633152473,6.631634268218611,108.79899031397215,4,7,7,1,13,11,48.11858993797007,74.19316474395067,1
156.8221791818457,52.22653910752434,101.89479303636985,5,12,3,0,5,3,98.63769534548874,73.66855543051341,1
168.2447595963595,42.0797115737695,126.55339757895308,5,14,4,2,7,6,3.4352072067075556,81.53105919328127,0
50.87771990158115,102.43285624759793,52.500739417342814,4,9,2,3,4,2,6.335991329777686,96.74474577072621,1
708.5614265472453,77.71492369487302,101.49096693395526,4,11,5,4,4,6,19.86449062269661,76.73765009904274,0
308.44907542762815,91.62680258873075,64.3387827096404,2,6,6,0,6,5,3.1390089357225124,100.0,0
571.0188838583165,64.86158199535002,120.31148581842547,4,12,6,1,10,4,2.1405141725460664,56.317230036715216,1
460.4303995068393,33.53661461689772,96.08645364476848,3,12,6,2,16,0,33.50430526792762,79.7379847652803,0
192.210882476655,306.38978638807475,33.32917906977582,6,12,6,1,9,3,93.82140036311813,88.44313250601677,2
519.887075853881,10.037246613780939,76.06408880966168,4,8,9,2,11,5,30.759226544568108,94.66898447516898,0
28.531091790623126,280.50961153932724,21.5565739287076,9,7,9,0,12,2,4.875457292440693,62.29562372335653,1
53.62693892625349,38.285956384126436,45.10154863195198,4,11,4,1,4,4,29.190438340891447,95.14750844629694,0
19.25639313736639,72.87962133773242,46.91607543518994,6,4,3,2,9,4,24.462272274417003,100.0,0
88.70641736061737,12.52339006445386,60.771756522071726,4,11,5,0,4,7,21.59221920493552,77.1586450630386,0
108.42605835884372,8.357234310504758,72.11942647986068,6,10,3,3,4,3,52.93555430058893,82.44626469155283,0
73.31208864176514,57.132177756612165,84.93749285228233,4,11,2,3,10,1,33.793964482882785,80.67863032134294,0
362.91157304818677,136.36234216716795,83.43637102382975,4,13,5,2,5,3,17.096355400710998,71.99231649881195,1
98.24539990597403,32.384095547445106,79.28420511799469,3,12,4,0,6,5,15.986573013663959,86.15056442367448,0
75.96056802684984,83.63309511784452,89.9715628414428,5,9,6,1,13,4,5.44750563204344,77.64833231194918,0
166.4814166415492,33.66312946537074,42.506160759773636,3,6,3,2,7,4,25.52609132402529,81.84701228090941,1
40.37962956412577,50.202523202548136,82.19536143514453,3,7,1,4,7,8,7.852514631238732,96.3977913505644,0
334.09671915494624,237.92198734695577,123.0337707955504,2,14,9,0,11,7,24.59696357395949,76.51825134365018,0
25.4951737622618,194.68288872822507,75.02591519408246,5,9,3,3,6,6,0.8247176904893198,88.28401270482433,0
876.8292679174639,73.57066196530741,94.84018296699398,9,13,8,4,11,2,1.7126883668066248,57.5899738003978,3
305.89675524830227,28.194735163371696,92.04874135080036,3,6,4,2,7,1,81.66140270227802,90.95298657025559,0
54.30788810117719,22.465953350372573,105.8680529180775,4,9,5,1,10,1,101.06438657656547,80.77666638129466,0
11.107484075187095,309.10146668769056,88.61416699212141,3,10,15,1,7,3,23.6305557934008,83.2164532842891,0
347.9793554972252,23.654507558233586,105.36095686097994,4,11,1,3,5,4,37.58576845047322,89.79229698455055,0
255.41918147740893,166.11369107459245,95.2187413753233,2,4,7,2,6,6,30.53176702633745,97.93009294990651,0
271.1325817575998,47.04022060427331,99.71855026082248,5,9,3,2,8,1,16.565550338188753,68.02051696499676,1
305.0429052087027,425.46918133398526,93.26382926835116,7,10,5,2,7,4,49.58932853374771,64.40926229872318,1
25.38585310275927,46.91123398274808,49.796319565119234,3,18,6,1,3,9,32.34012582704091,69.17681087101052,1
98.7785344832465,44.311891149985186,44.87706959922187,3,10,6,0,4,3,43.492919700178604,88.47592427741006,2
34.63002092088993,102.4630475589845,69.40317624487213,4,4,3,3,11,5,15.508826089623359,68.7035740902124,1
407.7059143316445,326.7533668759412,126.54921584529048,4,10,5,2,3,8,5.236157265130121,71.98122218332115,1
205.26023834247482,374.84733846672236,74.85040868218044,5,10,8,0,8,6,34.16296190520011,67.03112629677838,3
90.3637602502602,123.82864891473697,89.2867845427599,10,6,0,0,8,4,15.006076363935728,48.01758057370833,2
23.13361316095658,141.48916868802112,20.980810324322157,4,12,4,0,7,4,13.293662663452148,81.88984925039288,0
84.49767008207074,83.8742818783953,85.81225702004319,2,13,2,0,4,2,6.569285591516511,69.70500784271047,1
88.66284263682627,141.96683738878042,82.5772405524989,5,10,3,1,11,1,12.155760906576404,100.0,0
271.5751567915482,197.45402005765936,20.0,3,8,6,1,10,5,9.089918671546013,87.37703695730062,0
212.977871785204,67.57174454947264,88.72666825912364,4,13,8,5,8,6,26.071938536090393,92.2805428786499,0
446.45038248030295,97.72216257001514,30.470583300343023,6,7,5,1,2,9,28.089831796650348,72.91709578667673,1
137.81322667526194,78.07124659182328,58.23952505263771,2,7,6,2,7,5,14.002147733147705,80.66869364037993,0
35.474478723100376,83.66114063629001,109.83416039824832,3,11,2,1,14,8,24.68205522694553,76.02839280435474,0
259.8252688633199,221.77105523752465,84.72354580513196,6,5,6,0,11,6,8.878870078882068,70.07106456993225,1
296.0785506153728,44.94617456578352,66.5464972709071,4,7,3,1,5,7,27.63409687286417,84.10826990456155,0
174.77749897716575,24.342626972278946,63.977744019583874,3,5,6,3,8,4,18.81613109648502,92.26502946749379,0
304.7779933442729,61.932107332837674,67.46023299100491,5,3,8,4,9,8,24.735140735715998,77.25198874705481,0
146.1629463020556,24.33014566920762,84.82666863472396,2,11,3,1,8,3,33.925147597459784,90.36221327274934,0
157.9357677554534,69.99531382722773,43.98071427812416,4,11,4,1,13,3,47.054443039775364,100.0,0
121.56283878168547,234.82962675022299,113.73252404439992,5,3,11,2,10,5,10.254674519454516,89.8733532687251,0
15.149554798022745,97.08528381572903,45.57308963367358,3,12,4,4,7,5,33.1647044672019,99.51092839196797,0
32.833487038373164,194.40111963376881,28.18827401481144,5,4,6,4,8,3,72.10065697302923,65.75424403321134,1
16.386736258610764,19.175082323195742,109.7345939584121,3,15,4,2,7,1,15.369877760099781,79.88027700593545,0
212.3459101855099,232.13594002595983,66.89236027821596,2,10,3,2,2,3,51.43327648159022,96.4716782242827,0
85.47934175901997,93.07686538361767,82.11378771977307,2,8,5,2,6,5,17.424941599133227,87.96330007348384,0
152.08743542683803,4.227507036260299,99.63893051028505,4,8,9,2,9,3,1.8840061982242757,88.61295552327367,0
486.2531059691951,101.27176123107357,58.41689156316342,2,7,6,4,6,4,103.11600541968392,89.92443600038784,0
67.34776459665966,303.40691216605893,84.11437257060234,2,8,1,0,3,0,28.141447289401917,100.0,0
115.65639497653451,9.247658433148471,99.44644944765611,10,11,7,0,2,5,37.26866501020285,53.15914983232116,2
291.7498295077167,88.3365663491811,129.29704657624927,1,7,12,0,11,5,20.719205439242586,82.74702694370269,0
61.961031383478804,248.07505561971539,64.66823322503622,7,8,5,0,11,3,61.359610849878734,87.68272802817405,0
26.020855710035274,1.9742472474935924,66.11158398923499,4,5,3,3,7,2,28.629452800765762,83.73287479731664,0
78.42806077741142,100.67226911412021,96.89979857975985,4,13,5,2,8,3,17.380164644313744,100.0,1
45.16167170001257,65.4170922908813,86.25778892176515,5,14,5,1,2,5,4.575592490312718,53.78319896080939,2
540.990017176125,43.61617924866692,75.88892721515509,5,10,5,3,12,6,10.371734310416976,94.89236436533616,0
340.1774160969139,99.76162055457785,127.78069947525759,4,11,6,4,7,5,100.11297866901367,68.47935957293546,1
210.69883810410622,6.414165721616881,29.52688192065267,5,7,4,4,8,4,4.843691290565838,78.5419636510654,0
420.3039461041626,140.86222230626336,37.34763648626415,4,8,5,3,14,3,3.8907771308185595,79.35029819043173,2
335.5937881481113,1.4489539838765133,29.873541807338427,8,10,7,1,12,4,106.89192777883854,100.0,0
51.299095271727815,37.66325622902767,116.05039882999924,4,6,5,2,6,2,16.123713581353666,73.4035895820993,1
456.1626810471122,71.10959639693482,95.44169963661355,3,10,8,0,10,4,22.968213868659284,92.42402877334936,0
165.0199803932344,48.32444760275937,38.87764748399565,2,8,3,1,6,4,22.698066295005837,82.0306630736834,0
339.46965826071323,37.74122909187747,76.30899825952321,2,6,4,0,5,3,1.2381617991488596,70.48960750033795,1
462.84852985724626,178.6881568918356,79.16973219983093,4,12,6,0,7,6,19.103667801671353,85.53349713979664,0
86.5461432836637,274.0795540291266,20.0,4,7,3,3,9,7,16.850811833414685,85.78169162247985,2
33.31843202477017,207.91956893955563,85.64831383837144,6,6,9,1,9,5,22.26955754548586,69.13572360356756,1
61.73734922787627,74.90472823906346,44.67361813600077,6,10,7,1,8,4,61.936001866876495,80.94390600165511,0
121.41153854972288,216.5581393755708,101.2000564067301,2,19,3,1,10,2,72.14780528623858,69.5098395410944,1
350.765945327789,254.65566205965231,45.59176262660601,7,9,6,2,10,2,7.004848596650995,72.52150647523806,1
404.26899437596666,53.63427220541933,86.57479461563088,3,8,4,4,5,4,45.69472427061663,86.35763644623121,0
11.39528183633013,34.330147211982336,118.83710698369555,5,9,5,3,8,5,3.4915808438580673,87.35205112084428,0
152.97523186771116,11.343482190048617,109.2368024303968,8,5,7,2,6,5,8.96792041493217,100.0,0
118.05466418373426,66.21816847510124,95.2149465115145,3,8,4,2,7,3,7.097010540041004,70.628872632474,1
60.2334676551649,293.42849315965657,77.5599327067476,3,9,4,5,8,3,18.241200044617926,86.70039733181109,0
35.536078309129365,83.30452458801987,34.99687288739461,4,5,5,0,5,5,65.75467498026826,92.85895695360216,0
92.38171597248649,111.13022086195822,66.82712479101573,4,9,5,4,10,3,36.85769517353389,78.6417093331247,0
582.6242245382299,12.977932271546335,73.21981492181278,4,10,5,1,7,3,11.56804773291321,73.8524355508264,1
88.07676057629487,16.49239201998556,71.06532969550234,6,8,1,0,7,3,16.214675730417902,59.58442316591602,2
156.2905611520304,63.45044593598399,33.99433273041091,4,8,9,3,6,2,14.872055684312176,90.00808814203633,0
252.81739537617096,303.1353696521584,93.03304234471611,4,10,4,3,9,2,43.781306213769106,100.0,1
100.39489979339247,45.751385727105834,44.572529830241415,2,4,4,3,8,4,1.8338734551997096,100.0,0
723.5596276583399,210.9513982523491,126.38326830816962,3,10,10,3,10,5,47.2115920734063,78.10041453238249,0
666.4019729082796,13.816137237095868,84.44063555956085,5,8,2,1,7,5,41.94128951235009,72.12694191018906,1
68.01225899844106,96.9765217530596,109.37787884043358,7,15,2,1,4,9,11.497757003848832,57.32500405308928,1
147.53185569276945,92.78243495410813,108.75779421036026,5,5,3,3,12,1,66.49236238944727,81.03557520165691,0
81.58609201580936,197.52186139715536,142.33794924814495,2,12,5,1,13,4,43.737003449270425,69.94909669081699,1
77.04993527621635,1.3322216861122995,85.45643015717158,5,8,8,3,3,0,30.902241992045457,72.12727352368564,3
17.516895553104504,22.06366733894037,68.29816250570174,2,5,6,4,7,3,6.261449835115766,100.0,0
198.09841419651863,25.80609592506854,68.8764442566525,6,10,4,1,8,4,4.0913154177696125,86.82421955306769,0
149.7039265659277,300.50542652683106,124.88307924019406,1,8,5,1,9,3,75.81153852087247,99.48201149767803,0
20.570217476078497,17.687387649332788,40.392937522320985,4,5,3,0,5,2,65.20594431745629,78.2241786107061,0
75.32518420207387,4.766277160407958,53.65626265420454,2,6,2,2,7,2,19.09869061558464,98.68824162328698,0
487.77219021786806,77.45604676232546,87.1097528219439,5,10,5,0,14,2,14.745851220520155,55.41058333689695,1
64.7721104284154,76.19601770325508,75.41607637932513,5,9,2,4,7,5,12.234321171603074,84.1327805710856,0
41.30617219709395,186.82003771106866,109.02933373115022,5,11,6,0,12,8,8.998290437795802,85.72661193877126,0
144.45442189472726,298.31814686615,39.83920287561735,3,4,7,0,8,3,11.496043315292178,100.0,0
858.8073965230519,78.33716960631408,77.99161977100404,5,8,3,5,10,1,26.038278151664976,70.37407131372746,1
65.42896271194525,266.9176932095445,74.38964772444022,4,7,4,2,8,4,3.2933009534697786,65.96769924693568,1
233.03100205945867,130.15630808449495,47.8326808800254,2,9,4,2,12,5,1.6423741847692166,100.0,0
296.7775252478926,31.728513373657744,106.35980361898739,5,11,5,0,8,4,22.980392263031682,74.42845203359619,1
64.26663446716115,264.69495058523734,77.24647131115744,5,15,4,1,7,5,12.876763999536449,74.70215028717024,1
270.5497856984632,111.09445347866192,75.97776167458163,1,12,3,2,6,3,121.56832308418291,87.91498575709142,0
101.7045598528608,54.45992105586359,55.25889628194693,3,8,4,3,12,7,3.2507001407603995,91.82275962306379,0
210.10074954635425,115.01910836049798,68.90403251643838,3,13,7,2,7,0,4.913504128613246,68.30369813671965,1
210.76756542752764,52.30160672762799,49.35117233238302,5,10,10,1,6,6,63.49358467288465,95.92450058658895,0
163.47704999046977,13.124576296908433,105.9129915609328,4,11,3,0,11,7,22.13539334416565,76.15694164638188,0
28.92583176232419,127.93249796859885,110.98447990265919,6,8,4,0,7,3,20.162695744308664,60.68323571019499,1
370.7289588492594,174.77692043104395,130.40184574406754,8,14,8,0,10,3,231.45748424466024,95.90414312771982,0
87.36205873347932,131.49215809182436,93.02160130764355,3,13,4,3,7,7,24.95277711774563,80.55300618299879,0
51.286421321511305,27.02156424934655,69.82344220060644,5,9,3,3,6,5,20.551176125736454,76.78913954294865,0
18.32595195886904,314.8102925640484,65.93110330712939,5,7,5,1,12,2,25.497032329998895,82.02468384639384,1
188.75568091891668,3.55789309879402,94.71944131220958,4,10,2,1,9,3,13.693126695236176,70.36083394406324,1
236.37034685346978,41.44935263101151,86.02590663682741,2,10,3,1,6,6,0.596729330421389,66.69999689925058,1
13.345389511694124,31.12300121196595,74.77375560974365,2,4,7,4,6,12,48.277441138998526,84.84146602213912,0
153.52611690989767,5.932284501427884,72.1376426937258,4,8,9,4,7,5,10.117683834275713,92.79803363461541,0
61.36482941099153,53.04210008203045,115.13571262317475,2,9,4,1,11,4,26.15236974822506,84.26451355792913,0
217.22486830953838,98.5814753755326,67.04457968548876,3,8,6,2,7,0,41.285352825106514,71.14731128188203,1
48.32084450782675,215.17669486350565,120.40027780508126,6,12,10,0,9,4,56.18906905863257,68.36655154208736,1
244.8425055135438,458.4613453831664,85.46408582000615,6,11,5,3,8,3,56.54952655573013,100.0,0
107.79174019622036,166.07266117003152,68.96357550252142,2,7,2,5,4,5,20.172684762723566,85.56125444008731,0
562.0687635608614,64.23917789902842,56.441922640727256,5,9,6,5,5,5,117.47721254663362,88.66737597588317,0
39.58888268785579,129.62840658818655,75.36425810201752,2,9,5,2,8,2,64.91885148067496,79.92321804973932,0
93.42648679903435,186.5490563396232,95.1009701165468,2,7,3,4,10,1,10.716371683562002,100.0,0
34.088857007399284,63.60628959148822,68.68961124818016,6,11,8,2,7,6,25.23001592632802,100.0,0
527.2380794301447,154.73704644242775,105.51006658941321,1,13,6,2,10,4,32.63752031050693,81.48256981481792,0
429.6667414321988,66.90403253653687,67.19123490714897,3,10,6,2,8,2,42.27597916206774,100.0,0
69.66547401229778,49.856848001425504,76.25646252826603,3,9,6,1,13,3,62.997215268361494,77.89496557062138,0
225.7525478087829,75.67396165465341,41.3991679252551,5,8,5,0,5,2,14.262960489704797,91.04057661664106,0
349.89681452784424,113.65635230074895,96.78430510413084,6,10,7,1,7,2,12.623867031941815,72.04034190728186,1
172.02647213730162,130.78515489574565,71.98472919291305,4,12,4,3,5,3,26.42393196663796,85.8320397334117,0
160.85588203878922,45.12004815920068,127.36611522007672,4,6,2,5,6,4,51.546056214823665,83.88926289101275,0
65.37540908758064,85.70451459529342,101.14430051804851,2,6,3,2,11,2,0.5918125655747221,71.2180432931217,1
29.545228094988147,241.65119044575945,82.53499321182937,3,7,5,4,6,6,19.244425842622437,98.97234275336425,0
465.02464503890457,375.28246874964935,116.75528063080723,5,8,3,3,6,5,97.61038449862774,95.155382697105,0
471.35488552968536,26.77972278130845,92.1532654826632,5,5,4,0,6,4,3.7031433560242912,87.37025055086879,0
210.53398389657696,22.422242034289354,110.24780362564313,5,9,5,4,11,3,21.199880978840007,89.78481265809896,0
92.80930196226478,113.91301579619922,54.128855010281704,2,7,3,1,5,9,2.559233780873989,84.45651941900772,0
95.91352316232879,54.56032115817043,93.83566574723352,6,10,4,4,10,2,24.271936291733407,83.0993892383638,0
268.8930859454236,3.452052427700518,95.0816558180903,2,6,4,0,3,3,36.053641402867335,80.71591618671462,2
464.81946982145047,43.59666416727857,33.657768043363085,3,10,5,3,8,2,0.5972633877172168,71.57061470975327,1
446.2265138793226,165.37433912234872,125.19876392269083,5,10,5,0,10,3,17.36476313041397,35.638325023247404,2
312.7124383861806,160.66546199078653,45.19003226885855,5,8,2,2,12,3,6.647788583353775,90.07008814469175,0
215.462138713541,69.25735762920752,41.03112906202692,5,12,8,1,11,3,104.6566159912486,83.96276396508857,0
27.578345239216812,64.97541684097412,20.0,4,11,4,1,8,4,64.88372915488921,100.0,0
45.2588429366823,87.63284987373629,94.21567819480394,3,14,1,2,5,0,60.183684748109215,66.37449995839737,1
467.64610003550115,25.768821025984334,30.7080371925596,5,9,10,2,9,8,30.863478590168466,88.74111611379824,0
196.4987893931179,75.66399971575267,64.49241540929071,5,7,7,0,9,6,9.438194882325302,82.1581140192406,2
11.847921122198882,2.110782414735431,105.13605162419645,6,10,6,2,11,4,28.726785623641195,100.0,0
31.399380287189864,65.54234034136365,85.76158729078686,3,5,3,0,7,4,113.54645650188367,91.78677609492541,0
227.8324774580482,41.95500093443048,61.28908218163218,4,10,3,3,3,5,36.21594099714831,83.45847698168956,0
11.0148874103594,113.35289645125309,32.279614675266046,3,11,4,1,7,4,28.218450880590126,89.04409856343412,2
45.06316322083981,102.70882962920959,76.77161343765495,1,8,6,2,11,8,12.790848211228397,91.84997502410391,0
169.13956922778632,48.938490441722415,105.65825790959164,3,11,1,3,10,2,12.191850766530765,84.37936987755714,0
245.46305733096253,1.7299558549822664,101.02509340258078,4,9,5,0,4,1,7.521657973605709,67.98911335728783,1
221.08829642704973,30.071818263332418,133.60342507722558,3,5,2,4,7,4,44.0350365676583,83.64729168384194,0
60.7899734616049,101.33417010725341,60.39624280009082,6,10,4,2,11,7,6.999523090753968,92.15662821589389,0
259.08345777970777,8.512593643013286,40.48898918857324,6,6,2,2,10,3,28.2937112585348,100.0,0
64.16475181056119,12.388835434598588,89.29852936533266,4,7,3,4,5,3,60.75393846091694,100.0,0
88.72698178361689,105.13864467082348,86.34263685620125,2,14,4,0,11,3,22.54942039092589,76.68957930111652,0
284.4715103331581,141.96342329688218,79.85421161648249,2,7,3,2,4,3,1.164144449386429,100.0,2
219.75476286055363,39.79440640161976,57.60805970707567,5,11,2,3,6,8,9.297696663203332,95.096589526241,0
388.3912154926802,68.27037106405285,20.0,5,8,3,3,9,6,92.3062718143281,94.34294242073896,0
224.3626576339525,292.344037383174,49.801602135449585,3,10,2,6,10,5,12.238675389836848,86.53155060190856,0
178.0088611174515,292.035420290938,96.71205398885229,7,7,8,1,7,4,21.988743771580346,72.87858982030309,1
29.671412289682095,37.745104737405576,88.51890795203772,4,6,4,1,9,5,13.657982640618645,73.30675035226248,3
101.68326144140401,167.06673931582608,108.95792001758178,3,8,5,2,10,4,32.673195591657,80.5628437572751,0
71.63202957176622,91.12643279057576,90.35545727097386,3,10,2,2,6,4,8.928453659527847,82.01720654882489,0
65.94004073248425,371.84494371693904,102.08051727749906,4,8,10,1,10,3,225.61733359147274,79.81807019937828,0
732.4618812325851,65.93476770676588,102.94196063032258,2,12,4,3,5,2,6.425461935529584,89.25658751142856,0
109.87749940800475,150.035291587703,80.61425510985498,7,9,5,2,7,4,29.43933709495285,85.23165760003995,0
455.2110422497046,147.1609157996236,80.82496261198504,5,7,4,3,11,2,100.14312260152059,100.0,0
209.46687714729663,69.802605122206,20.0,3,8,5,3,13,6,11.180036000412258,73.92811015782306,1
326.76505053767994,159.7823761728413,60.30247749913586,8,9,5,3,8,3,30.879568082066637,50.60732900356136,2
149.6870648777541,31.251193774665065,61.5979182178702,5,12,5,1,5,5,43.37188742395598,72.71093599482604,1
182.031180528317,14.039692311386364,76.73588815577025,4,9,7,2,6,3,40.37881353721366,86.34686180652089,0
145.6586866683387,56.36700520539998,52.08983496070679,3,9,5,2,6,4,169.59007550041483,100.0,0
53.4429790650477,288.5829825592027,108.12692041274683,3,15,11,2,9,2,63.904859769339055,83.61545674177484,0
266.3523606131608,70.46375069498953,53.55470105976441,5,12,5,0,4,8,26.893213680965562,87.55298320852435,0
75.91547367325259,101.85681464426037,113.07297924851659,5,7,3,0,10,2,75.03875191546204,92.76694892815532,0
14.923296216137722,98.85982925433825,51.16534894212144,6,12,5,0,6,1,4.682176021056884,63.99170535931625,1
217.39375725905478,15.222376754154062,61.88660612080546,1,10,8,1,7,5,23.860514800952735,81.52474236295126,0
48.986714044964536,50.478313270963454,59.605629407703645,4,12,8,3,7,1,6.860671962345449,75.44804329388306,0
574.2166294546606,123.7374408109986,65.1129797199257,4,15,5,2,3,2,50.73431217712858,91.16891260198467,0
625.5124825576047,358.5197209199579,115.35913838124782,4,10,5,2,1,5,36.12249633579593,64.32567271557087,1
502.7019769267683,19.394415845674537,70.18746116218972,3,7,3,3,4,6,9.378952820263923,73.68935784285007,1
102.45747929947335,53.838198937450464,70.95032613176187,1,7,3,2,4,2,36.998217301935505,77.23315625119938,0
13.115463074388877,10.99239868447097,57.7461011551866,2,7,5,3,12,6,23.13723069458953,100.0,2
537.104691466378,28.756866532433204,72.20619577754223,2,4,3,2,5,3,8.288350796647919,100.0,0
121.78765541061226,48.282254798831374,86.49345528480322,4,9,7,6,5,5,44.449033988896126,87.85078689784018,0
690.1684032244112,78.79281332377204,73.54517380414923,4,11,6,3,10,6,96.31110594252509,78.26137463147919,0
672.7470952260411,27.210124597069385,75.4912496443794,3,9,4,1,6,7,23.91236200954605,88.65157958927408,0
393.4774034358838,26.820438829463455,110.48091180813535,4,12,9,3,5,2,16.440816247800555,81.53652436939213,1
79.75521363443205,151.4312330501958,88.20948357623043,3,7,4,1,8,2,111.31435076949418,98.19227121981793,0
107.25838641973871,329.7199178038316,45.47345537784365,3,8,7,3,6,3,8.09927611524695,94.6186729225943,0
390.94533049561596,40.09898338615629,77.44204278102222,3,6,5,1,10,8,25.14609630268394,83.00108849221719,0
86.22924628614342,117.47265102039535,63.849494556498556,7,10,3,1,5,3,16.289751616467253,100.0,2
47.14372325915096,30.85144801823983,95.63077872624054,2,13,3,2,9,3,17.969330728515448,95.49234756381831,2
172.74739841204556,264.04262542592966,83.08819422151798,2,9,9,1,8,5,56.461608316413155,100.0,0
560.2586941614084,112.74965598884657,113.90932431010964,1,8,5,3,4,5,5.9330506779495025,85.50742616836602,0
248.16511955158742,163.2912562329953,57.7987615182508,4,8,5,3,5,0,2.1847822980526717,75.67802448776251,0
178.8224672871311,6.061357092469889,74.2273951316057,4,14,5,0,10,7,17.811715196691306,83.93626632729888,0
